YEAR,RECORD_TYPE, NUMBER_SCRIPTS ,NDC9,PRODUCT_NDC,LAUNCH_YEAR,NPROPNAME,PROPNAME,GENERIC_DRUG_IND_CODE,THER_CLASS,LABELERNAME,DOSAGE_FORM,ACTIVE_STRENGTH,ACTIVE_STRENGTH_UNIT,PAYER, UNIQUE_MEMBERS ,TOTAL_COST,COST_PER_USER,COST_PER_SCRIPT,COST_PER_DAYS_SUPPLY,COST_PER_UNIT_DISPENSED, TOTAL_SCRIPTS_FILLED , DAYS_SUPPLY_MEDIAN , DAYS_SUPPLY_MEAN , DAYS_SUPPLY_STDDEV , QUANTITY_MEDIAN , QUANTITY_MEAN , QUANTITY_STDDEV ,INSURER_PAID_MEDIAN,INSURER_PAID_MEAN,INSURER_PAID_STDDEV,INSURER_PAID_SUM,MEMBER_PAID_MEDIAN,MEMBER_PAID_MEAN,MEMBER_PAID_STDDEV,MEMBER_PAID_SUM,TOTAL_PAID_MEDIAN,TOTAL_PAID_MEAN,TOTAL_PAID_STDDEV,TOTAL_PAID_SUM
2018,NDC, 311 ,002283084,0228-3084,2007,ALPRAZOLAM,ALPRAZOLAM ER,Generic,Central Nervous System Drugs,ACTAVIS ELIZABETH,TABLET EXTENDED RELEASE 24 HOUR,1,MG,Minnesota Health Care Programs, 72 ,"$5,854.62",$81.31,$18.83,$0.68,$0.50, 311 , 30.0 , 27.6 , 6.3 , 30.0 , 37.8 , 17.8 ,$14.00,$18.03,$11.82,"$5,608.88",$0.00,$0.74,$1.35,$230.50,$14.99,$18.83,$11.65,"$5,854.62"
2018,NDC, 148 ,002283087,0228-3087,2007,ALPRAZOLAM,ALPRAZOLAM ER,Generic,Central Nervous System Drugs,ACTAVIS ELIZABETH,TABLET EXTENDED RELEASE 24 HOUR,2,MG,Commercial, 26 ,"$3,150.43",$121.17,$21.29,$0.74,$0.52, 148 , 30.0 , 28.8 , 15.7 , 30.0 , 41.1 , 32.0 ,$0.00,$6.27,$12.06,$928.46,$11.13,$15.01,$10.54,"$2,221.97",$15.63,$21.29,$17.55,"$3,150.43"
2018,NDC, 76 ,002283087,0228-3087,2007,ALPRAZOLAM,ALPRAZOLAM ER,Generic,Central Nervous System Drugs,ACTAVIS ELIZABETH,TABLET EXTENDED RELEASE 24 HOUR,2,MG,Medicare, 16 ,"$3,240.66",$202.54,$42.64,$1.20,$0.96, 76 , 30.0 , 35.6 , 16.8 , 30.0 , 44.6 , 24.2 ,$16.74,$34.84,$43.12,"$2,648.03",$1.25,$7.75,$15.07,$589.07,$34.14,$42.64,$40.45,"$3,240.66"
2018,NDC, 287 ,002283087,0228-3087,2007,ALPRAZOLAM,ALPRAZOLAM ER,Generic,Central Nervous System Drugs,ACTAVIS ELIZABETH,TABLET EXTENDED RELEASE 24 HOUR,2,MG,Minnesota Health Care Programs, 57 ,"$6,414.93",$112.54,$22.35,$0.83,$0.57, 287 , 30.0 , 27.1 , 7.4 , 30.0 , 39.1 , 19.3 ,$18.12,$21.96,$12.01,"$6,301.87",$0.00,$0.34,$0.58,$99.00,$18.12,$22.35,$12.14,"$6,414.93"
2018,NDC, 23 ,002284019,0228-4019,2010,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,ACTAVIS ELIZABETH,TABLET DISINTEGRATING,0.25,MG,Commercial, 15 ,$950.19,$63.35,$41.31,$2.79,$1.24, 23 , 15.0 , 14.8 , 11.2 , 30.0 , 33.4 , 28.8 ,$20.39,$27.10,$35.79,$623.39,$12.00,$14.21,$10.74,$326.80,$35.03,$41.31,$34.18,$950.19
2018,NDC, 65 ,002284022,0228-4022,2010,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,ACTAVIS ELIZABETH,TABLET DISINTEGRATING,0.5,MG,Commercial, 34 ,"$3,559.66",$104.70,$54.76,$2.96,$1.56, 65 , 20.0 , 18.5 , 10.3 , 30.0 , 35.0 , 21.7 ,$9.78,$31.73,$38.21,"$2,062.20",$14.00,$23.04,$24.31,"$1,497.46",$45.38,$54.76,$35.92,"$3,559.66"
2018,NDC, 45 ,003784001,0378-4001,2012,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,MYLAN,TABLET,0.25,MG,Commercial, 28 ,$108.34,$3.87,$2.41,$0.10,$0.05, 45 , 30.0 , 24.2 , 12.4 , 30.0 , 48.3 , 32.7 ,$0.60,$0.69,$0.74,$31.02,$1.12,$1.72,$2.26,$77.32,$1.89,$2.41,$1.93,$108.34
2018,NDC, 105 ,003784001,0378-4001,2012,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,MYLAN,TABLET,0.25,MG,Medicare, 48 ,$525.67,$10.95,$5.01,$0.20,$0.10, 105 , 30.0 , 25.5 , 15.0 , 60.0 , 51.7 , 31.9 ,$0.00,$2.03,$2.91,$213.57,$2.20,$2.67,$2.48,$279.92,$4.14,$5.01,$3.83,$525.67
2018,NDC, 46 ,003784001,0378-4001,2012,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,MYLAN,TABLET,0.25,MG,Minnesota Health Care Programs, 24 ,$145.35,$6.06,$3.16,$0.16,$0.11, 46 , 22.5 , 19.9 , 10.7 , 30.0 , 28.1 , 13.5 ,$2.59,$2.62,$2.07,$120.29,$0.00,$0.54,$0.69,$24.92,$2.68,$3.16,$2.04,$145.35
2018,NDC, 63 ,003784003,0378-4003,2012,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,MYLAN,TABLET,0.5,MG,Commercial, 25 ,$316.27,$12.65,$5.02,$0.21,$0.09, 63 , 30.0 , 23.4 , 19.0 , 40.0 , 53.1 , 36.2 ,$0.00,$1.56,$6.29,$98.04,$1.90,$3.46,$3.23,$218.23,$2.67,$5.02,$8.01,$316.27
2018,NDC, 111 ,003784003,0378-4003,2012,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,MYLAN,TABLET,0.5,MG,Medicare, 36 ,$626.36,$17.40,$5.64,$0.20,$0.09, 111 , 30.0 , 28.2 , 16.7 , 60.0 , 59.5 , 34.0 ,$0.00,$1.53,$3.15,$170.03,$3.33,$4.11,$3.85,$456.33,$4.76,$5.64,$5.17,$626.36
2018,NDC, 72 ,003784003,0378-4003,2012,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,MYLAN,TABLET,0.5,MG,Minnesota Health Care Programs, 23 ,$315.07,$13.70,$4.38,$0.32,$0.13, 72 , 10.0 , 13.8 , 7.5 , 30.0 , 34.0 , 22.1 ,$2.36,$3.69,$4.01,$265.99,$0.00,$0.65,$1.63,$46.76,$2.43,$4.38,$4.09,$315.07
2018,NDC, 21 ,003784005,0378-4005,1994,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,MYLAN,TABLET,1,MG,Commercial, 11 ,$143.29,$13.03,$6.82,$0.17,$0.07, 21 , 30.0 , 39.3 , 25.5 , 90.0 , 100.0 , 69.2 ,$0.00,$2.86,$6.61,$60.16,$1.95,$3.96,$4.54,$83.13,$2.56,$6.82,$8.53,$143.29
2018,NDC, 96 ,003784005,0378-4005,1994,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,MYLAN,TABLET,1,MG,Medicare, 34 ,$932.14,$27.42,$9.71,$0.37,$0.11, 96 , 30.0 , 26.3 , 9.7 , 90.0 , 88.1 , 61.0 ,$3.49,$7.52,$10.67,$721.93,$1.25,$2.19,$3.32,$210.21,$5.00,$9.71,$11.46,$932.14
2018,NDC, 98 ,003784005,0378-4005,1994,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,MYLAN,TABLET,1,MG,Minnesota Health Care Programs, 26 ,"$18,639.53",$716.91,$190.20,$7.39,$2.59, 98 , 28.0 , 25.7 , 7.0 , 60.0 , 73.4 , 39.7 ,$10.24,$190.02,$209.92,"$18,621.49",$0.00,$0.18,$0.39,$18.00,$10.24,$190.20,$209.76,"$18,639.53"
2018,NDC, 46 ,003784007,0378-4007,1994,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,MYLAN,TABLET,2,MG,Commercial, 14 ,$272.47,$19.46,$5.92,$0.21,$0.08, 46 , 30.0 , 28.8 , 15.6 , 60.0 , 71.2 , 37.8 ,$0.00,$0.74,$1.48,$33.91,$5.00,$5.19,$2.75,$238.56,$6.46,$5.92,$2.32,$272.47
2018,NDC, 151 ,003784007,0378-4007,1994,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,MYLAN,TABLET,2,MG,Medicare, 39 ,"$1,851.00",$47.46,$12.26,$0.42,$0.16, 151 , 30.0 , 28.9 , 8.0 , 90.0 , 78.4 , 31.6 ,$4.08,$8.96,$14.32,"$1,353.71",$1.25,$3.29,$3.72,$496.56,$7.15,$12.26,$13.82,"$1,851.00"
2018,NDC, 235 ,003784007,0378-4007,1994,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,MYLAN,TABLET,2,MG,Minnesota Health Care Programs, 52 ,"$1,543.44",$29.68,$6.57,$0.26,$0.11, 235 , 30.0 , 25.6 , 8.2 , 60.0 , 58.7 , 31.2 ,$5.96,$6.01,$3.47,"$1,412.08",$0.00,$0.54,$0.88,$126.73,$6.96,$6.57,$3.26,"$1,543.44"
2018,NDC," 2,463 ",007811061,0781-1061,1995,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,SANDOZ,TABLET,0.25,MG,Commercial," 1,466 ","$8,395.43",$5.73,$3.41,$0.16,$0.08," 2,463 ", 15.0 , 21.7 , 18.8 , 30.0 , 42.7 , 40.4 ,$0.00,$0.98,$2.87,"$2,424.16",$1.50,$2.33,$3.16,"$5,739.27",$1.89,$3.41,$4.55,"$8,395.43"
2018,NDC," 3,334 ",007811061,0781-1061,1995,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,SANDOZ,TABLET,0.25,MG,Medicare," 1,400 ","$25,253.21",$18.04,$7.57,$0.28,$0.14," 3,334 ", 30.0 , 26.6 , 17.8 , 30.0 , 54.7 , 48.2 ,$0.47,$3.40,$6.42,"$11,330.43",$2.00,$4.10,$6.71,"$13,670.99",$5.00,$7.57,$9.19,"$25,253.21"
2018,NDC," 1,105 ",007811061,0781-1061,1995,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,SANDOZ,TABLET,0.25,MG,Minnesota Health Care Programs, 528 ,"$5,262.03",$9.97,$4.76,$0.27,$0.14," 1,105 ", 15.0 , 17.7 , 10.4 , 30.0 , 35.1 , 25.5 ,$2.34,$3.91,$13.40,"$4,319.40",$1.00,$0.84,$1.19,$931.22,$2.83,$4.76,$13.35,"$5,262.03"
2018,NDC," 4,809 ",007811077,0781-1077,1995,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,SANDOZ,TABLET,0.5,MG,Commercial," 2,162 ","$19,243.72",$8.90,$4.00,$0.17,$0.09," 4,809 ", 22.0 , 23.1 , 17.2 , 30.0 , 43.8 , 40.2 ,$0.00,$1.05,$2.75,"$5,039.25",$1.99,$2.94,$2.99,"$14,152.79",$3.01,$4.00,$3.94,"$19,243.72"
2018,NDC," 4,370 ",007811077,0781-1077,1995,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,SANDOZ,TABLET,0.5,MG,Medicare," 1,415 ","$31,978.84",$22.60,$7.32,$0.25,$0.12," 4,370 ", 30.0 , 28.9 , 18.0 , 60.0 , 62.7 , 49.4 ,$0.82,$3.43,$6.10,"$14,989.69",$2.00,$3.84,$6.60,"$16,770.62",$5.00,$7.32,$8.35,"$31,978.84"
2018,NDC," 2,735 ",007811077,0781-1077,1995,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,SANDOZ,TABLET,0.5,MG,Minnesota Health Care Programs, 926 ,"$15,760.18",$17.02,$5.76,$0.26,$0.12," 2,735 ", 30.0 , 21.8 , 9.9 , 30.0 , 47.8 , 31.3 ,$3.68,$4.91,$5.50,"$13,430.29",$1.00,$0.82,$1.27,"$2,252.93",$4.25,$5.76,$5.39,"$15,760.18"
2018,NDC," 3,416 ",007811079,0781-1079,1995,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,SANDOZ,TABLET,1,MG,Commercial," 1,256 ","$15,057.33",$11.99,$4.41,$0.16,$0.08," 3,416 ", 30.0 , 26.9 , 16.8 , 45.0 , 56.0 , 48.1 ,$0.00,$1.10,$2.82,"$3,769.07",$2.22,$3.30,$3.59,"$11,275.37",$3.01,$4.41,$4.29,"$15,057.33"
2018,NDC," 3,148 ",007811079,0781-1079,1995,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,SANDOZ,TABLET,1,MG,Medicare, 864 ,"$25,429.08",$29.43,$8.08,$0.27,$0.11," 3,148 ", 30.0 , 29.4 , 14.7 , 60.0 , 72.3 , 46.5 ,$2.45,$4.95,$6.73,"$15,568.45",$1.25,$3.12,$4.32,"$9,820.17",$5.59,$8.08,$7.39,"$25,429.08"
2018,NDC," 2,880 ",007811079,0781-1079,1995,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,SANDOZ,TABLET,1,MG,Minnesota Health Care Programs, 825 ,"$18,306.02",$22.19,$6.36,$0.25,$0.11," 2,880 ", 30.0 , 25.0 , 8.6 , 60.0 , 60.2 , 33.7 ,$4.54,$5.83,$17.92,"$16,787.33",$0.00,$0.50,$1.00,"$1,433.79",$4.99,$6.36,$17.88,"$18,306.02"
2018,NDC, 174 ,007811089,0781-1089,1998,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,SANDOZ,TABLET,2,MG,Commercial, 81 ,"$1,046.37",$12.92,$6.01,$0.22,$0.12, 174 , 30.0 , 26.8 , 15.1 , 45.0 , 48.7 , 35.1 ,$0.00,$1.06,$2.48,$185.02,$4.41,$4.95,$4.37,$860.45,$4.47,$6.01,$5.45,"$1,046.37"
2018,NDC, 285 ,007811089,0781-1089,1998,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,SANDOZ,TABLET,2,MG,Medicare, 89 ,"$3,305.87",$37.14,$11.60,$0.40,$0.16, 285 , 30.0 , 28.7 , 11.0 , 60.0 , 71.1 , 36.0 ,$5.25,$9.65,$13.04,"$2,750.36",$1.25,$1.95,$2.26,$555.51,$6.50,$11.60,$12.70,"$3,305.87"
2018,NDC, 420 ,007811089,0781-1089,1998,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,SANDOZ,TABLET,2,MG,Minnesota Health Care Programs, 130 ,"$3,384.38",$26.03,$8.06,$0.31,$0.14, 420 , 30.0 , 25.9 , 8.2 , 60.0 , 59.2 , 33.8 ,$6.81,$7.72,$4.71,"$3,242.62",$0.00,$0.30,$0.88,$124.00,$7.22,$8.06,$4.76,"$3,384.38"
2018,NDC, 18 ,498840110,49884-110,2009,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,PAR PHARMACEUTICAL,TABLET DISINTEGRATING,0.25,MG,Commercial, 12 ,$632.49,$52.71,$35.14,$1.78,$1.09, 18 , 23.0 , 19.7 , 10.8 , 30.0 , 32.3 , 19.8 ,$10.34,$21.69,$31.24,$390.41,$12.20,$13.45,$13.12,$242.08,$35.04,$35.14,$26.83,$632.49
2018,NDC, 21 ,498840111,49884-111,2009,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,PAR PHARMACEUTICAL,TABLET DISINTEGRATING,0.5,MG,Commercial, 16 ,"$1,112.27",$69.52,$52.97,$3.03,$1.38, 21 , 10.0 , 17.5 , 12.0 , 30.0 , 38.5 , 35.3 ,$11.01,$37.68,$56.43,$791.38,$10.00,$15.28,$12.99,$320.89,$41.44,$52.97,$55.20,"$1,112.27"
2018,NDC, 497 ,519910704,51991-704,2018,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,BRECKENRIDGE,TABLET,0.25,MG,Commercial, 410 ,"$1,860.85",$4.54,$3.74,$0.17,$0.09, 497 , 20.0 , 22.0 , 18.1 , 30.0 , 40.8 , 33.7 ,$0.00,$1.56,$4.15,$775.43,$1.37,$2.18,$2.56,"$1,082.21",$2.06,$3.74,$4.63,"$1,860.85"
2018,NDC, 281 ,519910704,51991-704,2018,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,BRECKENRIDGE,TABLET,0.25,MG,Medicare, 231 ,"$1,714.55",$7.42,$6.10,$0.22,$0.10, 281 , 30.0 , 28.3 , 21.7 , 30.0 , 59.7 , 59.6 ,$0.66,$2.54,$4.70,$714.38,$2.12,$3.56,$4.67,"$1,000.17",$4.63,$6.10,$6.34,"$1,714.55"
2018,NDC, 41 ,519910704,51991-704,2018,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,BRECKENRIDGE,TABLET,0.25,MG,Minnesota Health Care Programs, 30 ,$559.39,$18.65,$13.64,$0.64,$0.33, 41 , 28.0 , 21.4 , 9.5 , 30.0 , 41.4 , 31.5 ,$7.66,$12.66,$12.09,$519.21,$0.00,$0.76,$1.56,$31.00,$8.62,$13.64,$11.99,$559.39
2018,NDC," 1,216 ",519910705,51991-705,2018,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,BRECKENRIDGE,TABLET,0.5,MG,Commercial, 956 ,"$6,404.19",$6.70,$5.27,$0.24,$0.12," 1,216 ", 20.0 , 21.9 , 16.5 , 30.0 , 44.1 , 52.4 ,$0.00,$2.40,$6.52,"$2,923.22",$1.48,$2.84,$3.50,"$3,459.17",$2.78,$5.27,$7.33,"$6,404.19"
2018,NDC, 512 ,519910705,51991-705,2018,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,BRECKENRIDGE,TABLET,0.5,MG,Medicare, 361 ,"$4,768.84",$13.21,$9.31,$0.31,$0.14, 512 , 30.0 , 29.6 , 20.0 , 60.0 , 66.1 , 54.4 ,$2.02,$4.83,$7.99,"$2,471.92",$2.00,$4.44,$6.17,"$2,274.41",$6.08,$9.31,$10.65,"$4,768.84"
2018,NDC, 210 ,519910705,51991-705,2018,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,BRECKENRIDGE,TABLET,0.5,MG,Minnesota Health Care Programs, 142 ,"$3,614.36",$25.45,$17.21,$0.75,$0.33, 210 , 30.0 , 22.9 , 9.2 , 58.0 , 51.7 , 30.5 ,$11.89,$15.45,$11.59,"$3,243.63",$0.00,$1.44,$2.32,$302.09,$12.29,$17.21,$11.78,"$3,614.36"
2018,NDC, 206 ,519910706,51991-706,2018,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,BRECKENRIDGE,TABLET,1,MG,Commercial, 166 ,$956.64,$5.76,$4.64,$0.16,$0.07, 206 , 30.0 , 28.7 , 18.9 , 60.0 , 68.0 , 57.8 ,$0.00,$1.91,$3.42,$393.58,$1.59,$2.71,$3.79,$558.42,$2.97,$4.64,$4.54,$956.64
2018,NDC, 224 ,519910706,51991-706,2018,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,BRECKENRIDGE,TABLET,1,MG,Medicare, 164 ,"$2,141.85",$13.06,$9.56,$0.30,$0.11, 224 , 30.0 , 31.6 , 19.1 , 84.0 , 88.9 , 70.2 ,$3.46,$6.63,$9.65,"$1,485.26",$1.25,$2.87,$4.55,$642.16,$5.85,$9.56,$11.16,"$2,141.85"
2018,NDC, 192 ,519910706,51991-706,2018,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,BRECKENRIDGE,TABLET,1,MG,Minnesota Health Care Programs, 118 ,"$1,238.56",$10.50,$6.45,$0.25,$0.10, 192 , 30.0 , 25.9 , 8.1 , 60.0 , 62.7 , 32.2 ,$4.61,$5.62,$3.81,"$1,079.92",$0.00,$0.79,$1.55,$151.12,$5.19,$6.45,$3.80,"$1,238.56"
2018,NDC, 17 ,519910707,51991-707,2018,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,BRECKENRIDGE,TABLET,2,MG,Minnesota Health Care Programs, 13 ,$145.36,$11.18,$8.55,$0.30,$0.12, 17 , 30.0 , 28.8 , 4.1 , 60.0 , 68.9 , 27.0 ,$6.73,$8.36,$4.43,$142.11,$0.00,$0.19,$0.43,$3.25,$7.22,$8.55,$4.30,$145.36
2018,NDC, 59 ,597620057,59762-0057,2003,ALPRAZOLAM,ALPRAZOLAM XR,Generic,Central Nervous System Drugs,GREENSTONE,TABLET EXTENDED RELEASE 24 HOUR,0.5,MG,Commercial, 25 ,"$1,470.13",$58.81,$24.92,$0.71,$0.47, 59 , 30.0 , 35.1 , 21.6 , 30.0 , 52.6 , 42.2 ,$3.72,$10.74,$18.84,$633.64,$12.00,$14.17,$14.97,$836.07,$18.59,$24.92,$24.42,"$1,470.13"
2018,NDC, 65 ,597620057,59762-0057,2003,ALPRAZOLAM,ALPRAZOLAM XR,Generic,Central Nervous System Drugs,GREENSTONE,TABLET EXTENDED RELEASE 24 HOUR,0.5,MG,Medicare, 20 ,"$2,566.86",$128.34,$39.49,$1.05,$0.63, 65 , 30.0 , 37.5 , 19.4 , 60.0 , 62.2 , 39.3 ,$22.32,$30.78,$31.10,"$2,000.61",$0.00,$8.70,$13.75,$565.45,$36.10,$39.49,$30.35,"$2,566.86"
2018,NDC, 65 ,597620059,59762-0059,2003,ALPRAZOLAM,ALPRAZOLAM XR,Generic,Central Nervous System Drugs,GREENSTONE,TABLET EXTENDED RELEASE 24 HOUR,1,MG,Commercial, 28 ,"$1,842.36",$65.80,$28.34,$0.75,$0.37, 65 , 30.0 , 37.6 , 22.1 , 60.0 , 75.7 , 58.3 ,$1.72,$11.62,$23.45,$755.09,$13.42,$16.73,$15.42,"$1,087.27",$22.13,$28.34,$24.43,"$1,842.36"
2018,NDC, 69 ,597620059,59762-0059,2003,ALPRAZOLAM,ALPRAZOLAM XR,Generic,Central Nervous System Drugs,GREENSTONE,TABLET EXTENDED RELEASE 24 HOUR,1,MG,Medicare, 21 ,"$2,922.39",$139.16,$42.35,$1.33,$0.76, 69 , 30.0 , 31.8 , 8.7 , 60.0 , 55.7 , 35.0 ,$14.53,$28.85,$38.59,"$1,990.85",$12.00,$13.47,$17.85,$929.29,$30.26,$42.35,$37.23,"$2,922.39"
2018,NDC, 74 ,597620059,59762-0059,2003,ALPRAZOLAM,ALPRAZOLAM XR,Generic,Central Nervous System Drugs,GREENSTONE,TABLET EXTENDED RELEASE 24 HOUR,1,MG,Minnesota Health Care Programs, 27 ,"$1,938.92",$71.81,$26.20,$0.97,$0.51, 74 , 30.0 , 26.9 , 7.8 , 45.0 , 51.1 , 28.7 ,$21.94,$25.47,$16.38,"$1,885.11",$0.00,$0.49,$0.84,$35.93,$22.52,$26.20,$16.50,"$1,938.92"
2018,NDC, 35 ,597620066,59762-0066,2003,ALPRAZOLAM,ALPRAZOLAM XR,Generic,Central Nervous System Drugs,GREENSTONE,TABLET EXTENDED RELEASE 24 HOUR,2,MG,Minnesota Health Care Programs, 12 ,$550.87,$45.91,$15.74,$0.55,$0.50, 35 , 30.0 , 28.8 , 2.6 , 30.0 , 31.7 , 9.4 ,$11.31,$15.43,$7.86,$539.97,$0.00,$0.30,$0.48,$10.50,$11.67,$15.74,$8.11,$550.87
2018,NDC," 1,655 ",597623719,59762-3719,1981,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,GREENSTONE,TABLET,0.25,MG,Commercial, 994 ,"$5,795.51",$5.83,$3.50,$0.15,$0.07," 1,655 ", 20.0 , 24.0 , 21.3 , 30.0 , 47.1 , 49.8 ,$0.00,$0.83,$2.80,"$1,373.12",$1.61,$2.66,$3.41,"$4,394.18",$2.30,$3.50,$4.30,"$5,795.51"
2018,NDC," 2,188 ",597623719,59762-3719,1981,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,GREENSTONE,TABLET,0.25,MG,Medicare, 897 ,"$15,754.94",$17.56,$7.20,$0.26,$0.13," 2,188 ", 30.0 , 27.4 , 17.0 , 42.0 , 56.3 , 48.2 ,$0.16,$2.94,$7.38,"$6,425.15",$2.24,$4.22,$5.89,"$9,228.71",$4.55,$7.20,$9.04,"$15,754.94"
2018,NDC, 651 ,597623719,59762-3719,1981,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,GREENSTONE,TABLET,0.25,MG,Minnesota Health Care Programs, 372 ,"$14,210.52",$38.20,$21.83,$1.14,$0.55, 651 , 20.0 , 19.2 , 10.5 , 30.0 , 39.7 , 30.6 ,$3.18,$20.81,$79.35,"$13,547.22",$1.00,$0.97,$1.45,$633.65,$4.22,$21.83,$79.13,"$14,210.52"
2018,NDC," 2,341 ",597623720,59762-3720,1981,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,GREENSTONE,TABLET,0.5,MG,Commercial," 1,001 ","$9,838.45",$9.83,$4.20,$0.16,$0.08," 2,341 ", 30.0 , 26.7 , 20.5 , 30.0 , 52.8 , 47.1 ,$0.00,$1.20,$2.99,"$2,799.45",$1.93,$3.00,$3.56,"$7,018.38",$3.01,$4.20,$4.57,"$9,838.45"
2018,NDC," 2,182 ",597623720,59762-3720,1981,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,GREENSTONE,TABLET,0.5,MG,Medicare, 658 ,"$15,901.65",$24.17,$7.29,$0.25,$0.11," 2,182 ", 30.0 , 29.0 , 16.8 , 60.0 , 63.9 , 49.3 ,$0.94,$3.21,$6.05,"$7,013.12",$2.16,$4.06,$6.44,"$8,864.65",$4.78,$7.29,$8.36,"$15,901.65"
2018,NDC," 1,254 ",597623720,59762-3720,1981,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,GREENSTONE,TABLET,0.5,MG,Minnesota Health Care Programs, 446 ,"$21,573.68",$48.37,$17.20,$0.74,$0.33," 1,254 ", 30.0 , 23.2 , 9.4 , 45.0 , 51.7 , 34.5 ,$4.39,$16.41,$62.58,"$20,572.66",$0.00,$0.74,$1.26,$926.27,$5.36,$17.20,$62.47,"$21,573.68"
2018,NDC, 987 ,597623721,59762-3721,1981,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,GREENSTONE,TABLET,1,MG,Commercial, 280 ,"$4,133.38",$14.76,$4.19,$0.14,$0.06, 987 , 30.0 , 29.4 , 17.7 , 60.0 , 68.8 , 54.1 ,$0.00,$1.00,$2.86,$990.16,$2.45,$3.16,$3.34,"$3,121.38",$3.02,$4.19,$4.12,"$4,133.38"
2018,NDC," 1,108 ",597623721,59762-3721,1981,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,GREENSTONE,TABLET,1,MG,Medicare, 260 ,"$8,019.70",$30.85,$7.24,$0.24,$0.10," 1,108 ", 30.0 , 29.9 , 13.4 , 70.0 , 73.7 , 43.0 ,$2.80,$4.97,$6.51,"$5,504.94",$1.25,$2.25,$3.49,"$2,493.06",$4.64,$7.24,$7.12,"$8,019.70"
2018,NDC," 1,498 ",597623721,59762-3721,1981,ALPRAZOLAM,ALPRAZOLAM,Generic,Central Nervous System Drugs,GREENSTONE,TABLET,1,MG,Minnesota Health Care Programs, 333 ,"$9,002.90",$27.04,$6.01,$0.23,$0.10," 1,498 ", 30.0 , 25.7 , 8.5 , 60.0 , 60.3 , 32.7 ,$4.30,$5.34,$11.64,"$8,002.01",$0.00,$0.64,$2.42,$955.84,$4.51,$6.01,$11.84,"$9,002.90"
